fromGeneId	fromSymbol	toGeneId	toSymbol	best	bestReverse	methodCount	totalMethodCount
HGNC:10418	RPS28	ZFIN:ZDB-GENE-030131-2022	rps28	Yes	Yes	10	10
HGNC:10419	RPS29	ZFIN:ZDB-GENE-040622-5	rps29	Yes	Yes	9	10
HGNC:10420	RPS3	ZFIN:ZDB-GENE-030131-8494	rps3	Yes	Yes	9	10
HGNC:10421	RPS3A	ZFIN:ZDB-GENE-030131-9184	rps3a	Yes	Yes	9	10
HGNC:10424	RPS4X	ZFIN:ZDB-GENE-040927-19	rps4x	Yes	Yes	8	10
HGNC:10425	RPS4Y1	ZFIN:ZDB-GENE-040927-19	rps4x	Yes	No	4	10
HGNC:18501	RPS4Y2	ZFIN:ZDB-GENE-040927-19	rps4x	Yes	No	4	10
HGNC:10426	RPS5	ZFIN:ZDB-GENE-020419-12	rps5	Yes	Yes	10	10
HGNC:10429	RPS6	ZFIN:ZDB-GENE-040801-8	rps6	Yes	Yes	9	10
HGNC:10430	RPS6KA1	ZFIN:ZDB-GENE-060929-516	rps6ka1	Yes	Yes	9	10
HGNC:10431	RPS6KA2	ZFIN:ZDB-GENE-090827-1	rps6ka2	Yes	Yes	9	10
HGNC:10432	RPS6KA3	ZFIN:ZDB-GENE-030219-119	rps6ka3a	Yes	Yes	9	10
HGNC:10432	RPS6KA3	ZFIN:ZDB-GENE-070209-74	rps6ka3b	No	Yes	5	10
HGNC:10433	RPS6KA4	ZFIN:ZDB-GENE-060526-284	rps6ka4	Yes	Yes	7	10
HGNC:10434	RPS6KA5	ZFIN:ZDB-GENE-130530-693	rps6ka5	Yes	Yes	10	10
HGNC:10435	RPS6KA6	ZFIN:ZDB-GENE-030131-9616	rps6kal	Yes	Yes	9	10
HGNC:10436	RPS6KB1	ZFIN:ZDB-GENE-091113-52	rps6kb1a	Yes_Adjusted	Yes	2	10
HGNC:10436	RPS6KB1	ZFIN:ZDB-GENE-040426-2038	rps6kb1b	Yes	Yes	9	10
HGNC:10437	RPS6KB2	ZFIN:ZDB-GENE-091113-52	rps6kb1a	Yes	Yes	2	10
HGNC:10439	RPS6KC1	ZFIN:ZDB-GENE-081031-83	rps6kc1	Yes	Yes	10	10
HGNC:20222	RPS6KL1	ZFIN:ZDB-GENE-111020-10	rps6kl1	Yes	Yes	8	10
HGNC:10440	RPS7	ZFIN:ZDB-GENE-040426-1718	rps7	Yes	Yes	10	10
HGNC:10441	RPS8	ZFIN:ZDB-GENE-030131-8626	rps8a	Yes	Yes	9	10
HGNC:10441	RPS8	ZFIN:ZDB-GENE-050522-202	rps8b	No	Yes	6	10
HGNC:10442	RPS9	ZFIN:ZDB-GENE-010724-15	rps9	Yes	Yes	8	10
HGNC:6502	RPSA	ZFIN:ZDB-GENE-040426-811	rpsa	Yes	Yes	10	10
HGNC:30287	RPTOR	ZFIN:ZDB-GENE-130530-685	rptor	Yes	Yes	10	10
HGNC:14173	RPUSD1	ZFIN:ZDB-GENE-060929-444	rpusd1	Yes	Yes	10	10
HGNC:24180	RPUSD2	ZFIN:ZDB-GENE-120411-43	rpusd2	Yes	Yes	10	10
HGNC:25898	RPUSD4	ZFIN:ZDB-GENE-040801-238	rpusd4	Yes	Yes	10	10
HGNC:10446	RRAD	ZFIN:ZDB-GENE-030131-5607	rrad	Yes	Yes	10	10
HGNC:16963	RRAGA	ZFIN:ZDB-GENE-030131-4083	rraga	Yes	Yes	9	10
HGNC:19901	RRAGB	ZFIN:ZDB-GENE-030131-4083	rraga	Yes	No	7	10
HGNC:19902	RRAGC	ZFIN:ZDB-GENE-050522-355	rragca	Yes	Yes	9	10
HGNC:19902	RRAGC	ZFIN:ZDB-GENE-070705-380	rragcb	No	Yes	6	10
HGNC:19903	RRAGD	ZFIN:ZDB-GENE-070620-6	rragd	Yes	Yes	10	10
HGNC:10447	RRAS	ZFIN:ZDB-GENE-041010-217	rras	Yes	Yes	10	10
HGNC:17271	RRAS2	ZFIN:ZDB-GENE-050417-352	rras2	Yes	Yes	10	10
HGNC:10448	RRBP1	ZFIN:ZDB-GENE-030131-9795	rrbp1a	Yes	Yes	9	10
HGNC:10448	RRBP1	ZFIN:ZDB-GENE-030429-36	rrbp1b	Yes_Adjusted	Yes	7	10
HGNC:10449	RREB1	ZFIN:ZDB-GENE-030219-137	rreb1a	Yes	Yes	10	10
HGNC:10449	RREB1	ZFIN:ZDB-GENE-070912-273	rreb1b	Yes_Adjusted	Yes	8	10
HGNC:10450	RRH	ZFIN:ZDB-GENE-040912-94	rrh	Yes	Yes	10	10
HGNC:10451	RRM1	ZFIN:ZDB-GENE-990415-247	rrm1	Yes	Yes	10	10
HGNC:10452	RRM2	ZFIN:ZDB-GENE-990415-25	rrm2	Yes	Yes	10	10
HGNC:17296	RRM2B	ZFIN:ZDB-GENE-030616-614	rrm2b	Yes	Yes	6	10
HGNC:30346	RRN3	ZFIN:ZDB-GENE-080225-1	rrn3	Yes	Yes	9	10
HGNC:30548	RRN3P1	ZFIN:ZDB-GENE-080225-1	rrn3	Yes	No	3	10
HGNC:37619	RRN3P2	ZFIN:ZDB-GENE-080225-1	rrn3	Yes	No	3	10
HGNC:18785	RRP1	ZFIN:ZDB-GENE-030131-9837	rrp1	Yes	No	8	10
HGNC:29100	RRP12	ZFIN:ZDB-GENE-050706-182	rrp12	Yes	Yes	10	10
HGNC:24255	RRP15	ZFIN:ZDB-GENE-030131-5261	rrp15	Yes	Yes	9	10
HGNC:23818	RRP1B	ZFIN:ZDB-GENE-030131-9837	rrp1	Yes	Yes	9	10
HGNC:21374	RRP36	ZFIN:ZDB-GENE-030131-9751	rrp36	Yes	Yes	10	10
HGNC:24286	RRP7A	ZFIN:ZDB-GENE-050417-38	rrp7a	Yes	Yes	10	10
HGNC:30454	RRP7BP	ZFIN:ZDB-GENE-050417-38	rrp7a	Yes	No	3	10
HGNC:29030	RRP8	ZFIN:ZDB-GENE-030131-8898	rrp8	Yes	Yes	8	10
HGNC:16829	RRP9	ZFIN:ZDB-GENE-060427-1	rrp9	Yes	Yes	10	10
HGNC:17083	RRS1	ZFIN:ZDB-GENE-030131-9345	rrs1	Yes	Yes	10	10
HGNC:10457	RS1	ZFIN:ZDB-GENE-040801-171	rs1a	Yes	Yes	9	10
HGNC:10457	RS1	ZFIN:ZDB-GENE-040912-96	rs1b	No	Yes	1	10
HGNC:25634	RSAD1	ZFIN:ZDB-GENE-030131-2508	rsad1	Yes	Yes	10	10
HGNC:30908	RSAD2	ZFIN:ZDB-GENE-050913-129	rsad2	Yes	Yes	10	10
HGNC:18118	RSF1	ZFIN:ZDB-GENE-120215-90	rsf1a	No	Yes	1	10
HGNC:18118	RSF1	ZFIN:ZDB-GENE-030131-5829	rsf1b.1	Yes	Yes	9	10
HGNC:26314	RSKR	ZFIN:ZDB-GENE-130103-8	rskra	Yes	Yes	10	10
HGNC:26314	RSKR	ZFIN:ZDB-GENE-120215-252	rskrb	Yes	Yes	10	10
HGNC:24534	RSL1D1	ZFIN:ZDB-GENE-130603-67	rsl1d1	Yes	Yes	10	10
HGNC:18479	RSL24D1	ZFIN:ZDB-GENE-040426-1925	rsl24d1	Yes	Yes	10	10
HGNC:12371	RSPH1	ZFIN:ZDB-GENE-041008-22	rsph1	Yes	Yes	10	10
HGNC:27362	RSPH10B	ZFIN:ZDB-GENE-060929-300	rsph10b	Yes	Yes	10	10
HGNC:34385	RSPH10B2	ZFIN:ZDB-GENE-060929-300	rsph10b	Yes	No	9	10
HGNC:13437	RSPH14	ZFIN:ZDB-GENE-081104-375	rsph14	Yes	Yes	10	10
HGNC:21054	RSPH3	ZFIN:ZDB-GENE-040724-173	rsph3	Yes	Yes	9	10
HGNC:21558	RSPH4A	ZFIN:ZDB-GENE-030131-7437	rsph4a	Yes	Yes	10	10
HGNC:14241	RSPH6A	ZFIN:ZDB-GENE-030131-7437	rsph4a	Yes	No	9	10
HGNC:21057	RSPH9	ZFIN:ZDB-GENE-051120-129	rsph9	Yes	Yes	10	10
HGNC:21679	RSPO1	ZFIN:ZDB-GENE-040718-44	rspo1	Yes	Yes	10	10
HGNC:28583	RSPO2	ZFIN:ZDB-GENE-060503-667	rspo2	Yes	Yes	10	10
HGNC:20866	RSPO3	ZFIN:ZDB-GENE-030131-9814	rspo3	Yes	Yes	9	10
HGNC:16175	RSPO4	ZFIN:ZDB-GENE-110103-2	rspo4	Yes	Yes	6	10
HGNC:29420	RSPRY1	ZFIN:ZDB-GENE-061026-2	rspry1	Yes	Yes	10	10
HGNC:24152	RSRC1	ZFIN:ZDB-GENE-040426-2374	rsrc1	Yes	Yes	7	10
HGNC:30559	RSRC2	ZFIN:ZDB-GENE-040426-2457	rsrc2	Yes	Yes	10	10
HGNC:25234	RSRP1	ZFIN:ZDB-GENE-060616-210	rsrp1	Yes	Yes	6	10
HGNC:10464	RSU1	ZFIN:ZDB-GENE-030616-518	rsu1	Yes	Yes	10	10
HGNC:30310	RTBDN	ZFIN:ZDB-GENE-050522-166	rtbdn	Yes	Yes	3	10
HGNC:17981	RTCA	ZFIN:ZDB-GENE-030131-9687	rtca	Yes	Yes	10	10
HGNC:26935	RTCB	ZFIN:ZDB-GENE-040426-2096	rtcb	Yes	Yes	10	10
HGNC:15888	RTEL1	ZFIN:ZDB-GENE-050306-11	rtel1	Yes	Yes	9	10
HGNC:28996	RTF1	ZFIN:ZDB-GENE-030131-6778	rtf1	Yes	Yes	10	10
HGNC:15890	RTF2	ZFIN:ZDB-GENE-030131-4825	rtf2	Yes	Yes	10	10
HGNC:10466	RTKN	ZFIN:ZDB-GENE-060531-142	rtkna	Yes	Yes	8	10
HGNC:10466	RTKN	ZFIN:ZDB-GENE-040912-64	rtknb	No	Yes	5	10
HGNC:19364	RTKN2	ZFIN:ZDB-GENE-041010-225	rtkn2	Yes	Yes	10	10
HGNC:10467	RTN1	ZFIN:ZDB-GENE-030131-2426	rtn1a	No	Yes	5	10
HGNC:10467	RTN1	ZFIN:ZDB-GENE-030710-3	rtn1b	Yes	Yes	9	10
HGNC:10468	RTN2	ZFIN:ZDB-GENE-060420-1	rtn2a	No	Yes	2	10
HGNC:10468	RTN2	ZFIN:ZDB-GENE-060331-95	rtn2b	Yes	Yes	3	10
HGNC:10469	RTN3	ZFIN:ZDB-GENE-030710-5	rtn3	Yes	Yes	4	10
HGNC:14085	RTN4	ZFIN:ZDB-GENE-030710-1	rtn4a	Yes	Yes	4	10
HGNC:14085	RTN4	ZFIN:ZDB-GENE-030710-2	rtn4b	No	Yes	1	10
HGNC:18647	RTN4IP1	ZFIN:ZDB-GENE-040426-1314	rtn4ip1	Yes	Yes	10	10
HGNC:18601	RTN4R	ZFIN:ZDB-GENE-040310-1	rtn4r	Yes	Yes	9	10
HGNC:21329	RTN4RL1	ZFIN:ZDB-GENE-040310-3	rtn4rl1b	Yes	Yes	9	10
HGNC:23053	RTN4RL2	ZFIN:ZDB-GENE-040310-4	rtn4rl2a	Yes	Yes	10	10
HGNC:23053	RTN4RL2	ZFIN:ZDB-GENE-040310-2	rtn4rl2b	Yes	Yes	10	10
HGNC:23169	RTRAF	ZFIN:ZDB-GENE-040426-1082	rtraf	Yes	Yes	10	10
HGNC:18654	RTTN	ZFIN:ZDB-GENE-090609-5	rttn	Yes	Yes	10	10
HGNC:28991	RUBCN	ZFIN:ZDB-GENE-100922-142	rubcn	Yes	Yes	10	10
HGNC:20420	RUBCNL	ZFIN:ZDB-GENE-070912-256	rubcnl	Yes	Yes	6	10
HGNC:19760	RUFY1	ZFIN:ZDB-GENE-090421-4	rufy1	Yes	Yes	10	10
HGNC:19761	RUFY2	ZFIN:ZDB-GENE-070424-66	rufy2	Yes	Yes	9	10
HGNC:30285	RUFY3	ZFIN:ZDB-GENE-050327-58	rufy3	Yes	Yes	9	10
HGNC:25418	RUNDC1	ZFIN:ZDB-GENE-100311-1	rundc1	Yes	Yes	10	10
HGNC:16984	RUNDC3A	ZFIN:ZDB-GENE-130530-533	rundc3aa	Yes	Yes	10	10
HGNC:16984	RUNDC3A	ZFIN:ZDB-GENE-040426-842	rundc3ab	Yes	Yes	10	10
HGNC:30286	RUNDC3B	ZFIN:ZDB-GENE-041114-121	rundc3b	Yes	Yes	10	10
HGNC:10471	RUNX1	ZFIN:ZDB-GENE-000605-1	runx1	Yes	Yes	10	10
HGNC:1535	RUNX1T1	ZFIN:ZDB-GENE-060929-164	runx1t1	Yes	Yes	9	10
HGNC:10472	RUNX2	ZFIN:ZDB-GENE-040629-3	runx2a	Yes	Yes	10	10
HGNC:10472	RUNX2	ZFIN:ZDB-GENE-040629-4	runx2b	Yes_Adjusted	Yes	3	10
HGNC:10473	RUNX3	ZFIN:ZDB-GENE-000605-2	runx3	Yes	Yes	10	10
HGNC:17153	RUSC1	ZFIN:ZDB-GENE-100922-274	rusc1	Yes	Yes	7	10
HGNC:23625	RUSC2	ZFIN:ZDB-GENE-060526-131	rusc2	Yes	Yes	8	10
HGNC:25848	RUSF1	ZFIN:ZDB-GENE-070410-89	rusf1	Yes	Yes	9	10
HGNC:10474	RUVBL1	ZFIN:ZDB-GENE-030109-2	ruvbl1	Yes	Yes	10	10
HGNC:10475	RUVBL2	ZFIN:ZDB-GENE-030109-1	ruvbl2	Yes	Yes	10	10
HGNC:20993	RWDD1	ZFIN:ZDB-GENE-040718-270	rwdd1	Yes	Yes	10	10
HGNC:1302	RWDD2B	ZFIN:ZDB-GENE-041001-119	rwdd2b	Yes	Yes	10	10
HGNC:21393	RWDD3	ZFIN:ZDB-GENE-040426-1723	rwdd3	Yes	Yes	10	10
HGNC:23750	RWDD4	ZFIN:ZDB-GENE-041010-61	rwdd	Yes	Yes	10	10
HGNC:19718	RXFP1	ZFIN:ZDB-GENE-110125-1	rxfp1	Yes	Yes	10	10
HGNC:17318	RXFP2	ZFIN:ZDB-GENE-040426-1225	rxfp2a	Yes	Yes	10	10
HGNC:17318	RXFP2	ZFIN:ZDB-GENE-110408-27	rxfp2b	Yes	Yes	10	10
HGNC:24883	RXFP3	ZFIN:ZDB-GENE-080723-67	rxfp3	Yes	Yes	9	10
HGNC:10477	RXRA	ZFIN:ZDB-GENE-070314-2	rxraa	Yes	Yes	8	10
HGNC:10477	RXRA	ZFIN:ZDB-GENE-990415-243	rxrab	Yes_Adjusted	Yes	6	10
HGNC:10478	RXRB	ZFIN:ZDB-GENE-980526-436	rxrba	Yes	Yes	8	10
HGNC:10478	RXRB	ZFIN:ZDB-GENE-990415-242	rxrbb	Yes	Yes	8	10
HGNC:10479	RXRG	ZFIN:ZDB-GENE-980526-36	rxrga	Yes	Yes	5	10
HGNC:10479	RXRG	ZFIN:ZDB-GENE-040718-34	rxrgb	No	Yes	4	10
HGNC:13530	RXYLT1	ZFIN:ZDB-GENE-060929-1018	rxylt1	Yes	Yes	10	10
HGNC:10480	RYBP	ZFIN:ZDB-GENE-030424-3	rybpa	Yes_Adjusted	Yes	4	10
HGNC:10480	RYBP	ZFIN:ZDB-GENE-061103-96	rybpb	Yes	Yes	9	10
HGNC:10481	RYK	ZFIN:ZDB-GENE-070209-277	ryk	Yes	Yes	10	10
HGNC:10483	RYR1	ZFIN:ZDB-GENE-020108-2	ryr1a	Yes	Yes	10	10
HGNC:10483	RYR1	ZFIN:ZDB-GENE-070705-417	ryr1b	No	Yes	9	10
HGNC:10484	RYR2	ZFIN:ZDB-GENE-071001-1	ryr2a	Yes	Yes	9	10
HGNC:10484	RYR2	ZFIN:ZDB-GENE-061226-3	ryr2b	No	Yes	4	10
HGNC:10485	RYR3	ZFIN:ZDB-GENE-041001-165	ryr3	Yes	Yes	10	10
HGNC:10486	S100A1	ZFIN:ZDB-GENE-040916-1	s100a1	Yes	Yes	7	10
HGNC:10487	S100A10	ZFIN:ZDB-GENE-041010-35	s100a10a	Yes	Yes	3	10
HGNC:10487	S100A10	ZFIN:ZDB-GENE-040426-1937	s100a10b	Yes_Adjusted	Yes	2	10
HGNC:10488	S100A11	ZFIN:ZDB-GENE-070717-5	s100a11	Yes	Yes	4	10
HGNC:10490	S100A13	ZFIN:ZDB-GENE-080407-1	s100v1	Yes	Yes	6	10
HGNC:10490	S100A13	ZFIN:ZDB-GENE-030131-8909	s100v2	No	Yes	5	10
HGNC:18901	S100A14	ZFIN:ZDB-GENE-080407-1	s100v1	Yes	No	4	10
HGNC:18901	S100A14	ZFIN:ZDB-GENE-030131-8909	s100v2	Yes	No	4	10
HGNC:10492	S100A2	ZFIN:ZDB-GENE-030131-8599	icn	Yes	No	7	10
HGNC:10492	S100A2	ZFIN:ZDB-GENE-070822-9	icn2	Yes	Yes	7	10
HGNC:10494	S100A4	ZFIN:ZDB-GENE-030131-8599	icn	Yes	Yes	8	10
HGNC:10494	S100A4	ZFIN:ZDB-GENE-070822-9	icn2	No	Yes	7	10
HGNC:10494	S100A4	ZFIN:ZDB-GENE-040822-31	s100s	No	Yes	4	10
HGNC:10494	S100A4	ZFIN:ZDB-GENE-050320-61	s100t	No	Yes	4	10
HGNC:10495	S100A5	ZFIN:ZDB-GENE-030131-8599	icn	Yes	No	4	10
HGNC:10495	S100A5	ZFIN:ZDB-GENE-040822-31	s100s	Yes	Yes	4	10
HGNC:10495	S100A5	ZFIN:ZDB-GENE-050320-61	s100t	Yes	Yes	4	10
HGNC:10496	S100A6	ZFIN:ZDB-GENE-030131-8599	icn	Yes	No	3	10
HGNC:10496	S100A6	ZFIN:ZDB-GENE-070822-9	icn2	Yes	No	3	10
HGNC:10496	S100A6	ZFIN:ZDB-GENE-040822-31	s100s	Yes	No	3	10
HGNC:10496	S100A6	ZFIN:ZDB-GENE-050320-61	s100t	Yes	No	3	10
HGNC:21655	S100A7L2	ZFIN:ZDB-GENE-080407-2	s100w	Yes	Yes	2	10
HGNC:10500	S100B	ZFIN:ZDB-GENE-040718-290	s100b	Yes	Yes	10	10
HGNC:30367	S100Z	ZFIN:ZDB-GENE-050522-69	s100z	Yes	Yes	9	10
HGNC:3165	S1PR1	ZFIN:ZDB-GENE-001228-2	s1pr1	Yes	Yes	10	10
HGNC:3169	S1PR2	ZFIN:ZDB-GENE-020123-2	s1pr2	Yes	Yes	10	10
HGNC:3167	S1PR3	ZFIN:ZDB-GENE-050208-347	s1pr3a	Yes	Yes	3	10
HGNC:3170	S1PR4	ZFIN:ZDB-GENE-050506-8	s1pr4	Yes	Yes	10	10
HGNC:14299	S1PR5	ZFIN:ZDB-GENE-041114-188	s1pr5a	Yes	Yes	6	10
HGNC:14299	S1PR5	ZFIN:ZDB-GENE-061201-27	s1pr5b	Yes	Yes	6	10
HGNC:10513	SAA1	ZFIN:ZDB-GENE-040927-15	saa	Yes	Yes	8	10
HGNC:10514	SAA2	ZFIN:ZDB-GENE-040927-15	saa	Yes	No	7	10
HGNC:25158	SAAL1	ZFIN:ZDB-GENE-040426-725	saal1	Yes	Yes	10	10
HGNC:30179	SAC3D1	ZFIN:ZDB-GENE-030131-4791	sac3d1	Yes	Yes	10	10
HGNC:17059	SACM1L	ZFIN:ZDB-GENE-060503-122	sacm1la	Yes	Yes	10	10
HGNC:17059	SACM1L	ZFIN:ZDB-GENE-070112-542	sacm1lb	No	Yes	9	10
HGNC:10519	SACS	ZFIN:ZDB-GENE-110411-146	sacs	Yes	Yes	10	10
HGNC:30660	SAE1	ZFIN:ZDB-GENE-040625-21	sae1	Yes	Yes	10	10
HGNC:10520	SAFB	ZFIN:ZDB-GENE-030131-698	safb	Yes	Yes	10	10
HGNC:21605	SAFB2	ZFIN:ZDB-GENE-030131-698	safb	Yes	No	8	10
HGNC:10521	SAG	ZFIN:ZDB-GENE-040426-1538	saga	No	Yes	4	10
HGNC:10521	SAG	ZFIN:ZDB-GENE-050913-98	sagb	Yes	Yes	5	10
HGNC:10524	SALL1	ZFIN:ZDB-GENE-020228-2	sall1a	Yes	Yes	9	10
HGNC:10524	SALL1	ZFIN:ZDB-GENE-020228-3	sall1b	No	Yes	4	10
HGNC:10526	SALL2	ZFIN:ZDB-GENE-030829-32	sall2	Yes	Yes	2	10
HGNC:10526	SALL2	ZFIN:ZDB-GENE-030131-379	si:ch211-212k18.5	Yes	Yes	2	10
HGNC:10527	SALL3	ZFIN:ZDB-GENE-020228-4	sall3a	Yes	Yes	9	10
HGNC:10527	SALL3	ZFIN:ZDB-GENE-030131-9140	sall3b	Yes_Adjusted	Yes	5	10
HGNC:15924	SALL4	ZFIN:ZDB-GENE-060328-2	sall4	Yes	Yes	9	10
HGNC:17958	SAMD1	ZFIN:ZDB-GENE-061013-517	samd1a	No	Yes	6	10
HGNC:17958	SAMD1	ZFIN:ZDB-GENE-090313-2	samd1b	Yes	Yes	7	10
HGNC:16129	SAMD10	ZFIN:ZDB-GENE-080204-53	samd10a	Yes	Yes	9	10
HGNC:16129	SAMD10	ZFIN:ZDB-GENE-090312-179	samd10b	Yes	Yes	9	10
HGNC:28706	SAMD11	ZFIN:ZDB-GENE-060428-2	samd11	Yes	Yes	10	10
HGNC:31750	SAMD12	ZFIN:ZDB-GENE-060503-192	samd12	Yes	Yes	1	10
HGNC:24582	SAMD13	ZFIN:ZDB-GENE-060929-676	samd13	Yes	Yes	8	10
HGNC:27312	SAMD14	ZFIN:ZDB-GENE-160513-1	samd14	Yes	Yes	10	10
HGNC:21574	SAMD3	ZFIN:ZDB-GENE-070912-142	si:ch211-166e11.5	No	Yes	3	10
HGNC:21574	SAMD3	ZFIN:ZDB-GENE-041014-76	si:ch211-182e10.4	No	Yes	4	10
HGNC:21574	SAMD3	ZFIN:ZDB-GENE-060503-203	si:ch211-193k19.2	Yes	Yes	5	10
HGNC:21574	SAMD3	ZFIN:ZDB-GENE-141215-12	si:ch73-42k18.1	No	Yes	4	10
HGNC:23023	SAMD4A	ZFIN:ZDB-GENE-070720-7	samd4a	Yes	Yes	10	10
HGNC:25394	SAMD7	ZFIN:ZDB-GENE-070912-549	samd7	Yes	Yes	10	10
HGNC:26320	SAMD8	ZFIN:ZDB-GENE-070410-30	samd8	Yes	Yes	9	10
HGNC:1349	SAMD9L	ZFIN:ZDB-GENE-130530-738	samd9l	No	Yes	1	10
HGNC:15925	SAMHD1	ZFIN:ZDB-GENE-090313-386	samhd1	Yes	Yes	9	10
HGNC:15925	SAMHD1	ZFIN:ZDB-GENE-121214-114	si:ch211-233g6.2	No	Yes	3	10
HGNC:24276	SAMM50	ZFIN:ZDB-GENE-040426-806	samm50	Yes	Yes	10	10
HGNC:24276	SAMM50	ZFIN:ZDB-GENE-041114-30	samm50l	No	Yes	5	10
HGNC:10528	SAMSN1	ZFIN:ZDB-GENE-030131-8639	samsn1a	Yes_Adjusted	Yes	6	10
HGNC:10528	SAMSN1	ZFIN:ZDB-GENE-041010-135	samsn1b	Yes	Yes	9	10
HGNC:29387	SANBR	ZFIN:ZDB-GENE-100405-5	sanbr	Yes	Yes	10	10
HGNC:29813	SAP130	ZFIN:ZDB-GENE-070615-5	sap130a	Yes	Yes	10	10
HGNC:29813	SAP130	ZFIN:ZDB-GENE-070912-570	sap130b	No	Yes	9	10
HGNC:10530	SAP18	ZFIN:ZDB-GENE-040426-1679	sap18	Yes	Yes	10	10
HGNC:30785	SAP30BP	ZFIN:ZDB-GENE-030131-457	sap30bp	Yes	Yes	10	10
HGNC:25663	SAP30L	ZFIN:ZDB-GENE-030131-5287	sap30l	Yes	Yes	9	10
HGNC:28055	SAPCD2	ZFIN:ZDB-GENE-050128-1	sapcd2	Yes	Yes	1	10
HGNC:10534	SAR1A	ZFIN:ZDB-GENE-120926-2	sar1aa	No	Yes	1	10
HGNC:10534	SAR1A	ZFIN:ZDB-GENE-050417-437	sar1ab	Yes	Yes	5	10
HGNC:10535	SAR1B	ZFIN:ZDB-GENE-040426-1958	sar1b	Yes	Yes	9	10
HGNC:28789	SARAF	ZFIN:ZDB-GENE-060929-208	saraf	Yes	Yes	10	10
HGNC:10536	SARDH	ZFIN:ZDB-GENE-040426-996	sardh	Yes	Yes	10	10
HGNC:17074	SARM1	ZFIN:ZDB-GENE-040219-1	sarm1	Yes	Yes	10	10
HGNC:24432	SARNP	ZFIN:ZDB-GENE-050522-161	sarnp	Yes	Yes	9	10
HGNC:10537	SARS1	ZFIN:ZDB-GENE-040831-1	sars1	Yes	Yes	10	10
HGNC:17697	SARS2	ZFIN:ZDB-GENE-040426-1616	sars2	Yes	Yes	10	10
HGNC:10538	SART1	ZFIN:ZDB-GENE-040718-422	sart1	Yes	Yes	9	10
HGNC:16860	SART3	ZFIN:ZDB-GENE-040724-10	sart3	Yes	Yes	10	10
HGNC:19182	SASH1	ZFIN:ZDB-GENE-030131-9960	sash1a	Yes	Yes	9	10
HGNC:19182	SASH1	ZFIN:ZDB-GENE-110228-1	sash1b	Yes_Adjusted	Yes	3	10
HGNC:15975	SASH3	ZFIN:ZDB-GENE-130411-1	sash3	Yes	Yes	10	10
HGNC:25403	SASS6	ZFIN:ZDB-GENE-040426-2784	sass6	Yes	Yes	10	10
HGNC:10540	SAT1	ZFIN:ZDB-GENE-050913-41	sat1a.1	Yes	Yes	10	10
HGNC:10540	SAT1	ZFIN:ZDB-GENE-040704-4	sat1a.2	No	Yes	9	10
HGNC:10540	SAT1	ZFIN:ZDB-GENE-041001-39	sat1b	Yes	Yes	10	10
HGNC:23160	SAT2	ZFIN:ZDB-GENE-160728-17	sat2a.1	Yes	Yes	9	10
HGNC:23160	SAT2	ZFIN:ZDB-GENE-041212-21	sat2a.2	No	Yes	8	10
HGNC:23160	SAT2	ZFIN:ZDB-GENE-040718-292	sat2b	Yes	Yes	9	10
HGNC:10541	SATB1	ZFIN:ZDB-GENE-031010-36	satb1a	No	Yes	2	10
HGNC:10541	SATB1	ZFIN:ZDB-GENE-030131-7105	satb1b	Yes	Yes	10	10
HGNC:21637	SATB2	ZFIN:ZDB-GENE-070912-212	satb2	Yes	Yes	10	10
HGNC:17795	SAV1	ZFIN:ZDB-GENE-040912-28	sav1	Yes	Yes	9	10
HGNC:33727	SAXO2	ZFIN:ZDB-GENE-051127-27	saxo2	Yes	Yes	10	10
HGNC:28869	SAXO4	ZFIN:ZDB-GENE-120913-1	saxo4	Yes	Yes	8	10
HGNC:24745	SAXO5	ZFIN:ZDB-GENE-060503-300	si:ch211-198o12.4	Yes	Yes	2	10
HGNC:24745	SAXO5	ZFIN:ZDB-GENE-120411-27	si:dkey-13m1.5	Yes	Yes	2	10
HGNC:21025	SAYSD1	ZFIN:ZDB-GENE-041014-27	saysd1	Yes	Yes	8	10
HGNC:19440	SBDS	ZFIN:ZDB-GENE-040426-1116	sbds	Yes	Yes	10	10
HGNC:10542	SBF1	ZFIN:ZDB-GENE-040718-139	sbf1	Yes	Yes	10	10
HGNC:2135	SBF2	ZFIN:ZDB-GENE-030911-10	sbf2	Yes	Yes	10	10
HGNC:17699	SBK1	ZFIN:ZDB-GENE-091118-114	sbk1	Yes	Yes	10	10
HGNC:34416	SBK2	ZFIN:ZDB-GENE-081104-442	si:dkey-8e10.3	Yes	Yes	5	10
HGNC:44121	SBK3	ZFIN:ZDB-GENE-080204-39	sbk3	Yes	Yes	2	10
HGNC:22973	SBNO1	ZFIN:ZDB-GENE-080522-2	sbno1	Yes	Yes	10	10
HGNC:29158	SBNO2	ZFIN:ZDB-GENE-100629-3	sbno2a	Yes	Yes	10	10
HGNC:29158	SBNO2	ZFIN:ZDB-GENE-060130-85	sbno2b	No	Yes	1	10
HGNC:10547	SC5D	ZFIN:ZDB-GENE-040912-56	sc5d	Yes	Yes	10	10
HGNC:30403	SCAF1	ZFIN:ZDB-GENE-120215-214	scaf1	Yes	Yes	9	10
HGNC:10784	SCAF11	ZFIN:ZDB-GENE-041210-22	scaf11	Yes	Yes	9	10
HGNC:19304	SCAF4	ZFIN:ZDB-GENE-030131-9003	scaf4a	Yes	Yes	10	10
